PhraseId	SentenceId	Phrase	Sentiment	sentiment
86445	4475	mar an otherwise excellent film .	2	positive
86446	4475	mar an otherwise excellent film	2	positive
86447	4475	mar	2	neutral
86448	4475	an otherwise excellent film	3	positive
86449	4475	otherwise excellent film	4	positive
86450	4475	otherwise excellent	3	positive
86451	4476	An extremely funny , ultimately heartbreaking look at life in contemporary China .	3	positive
86452	4476	An extremely funny , ultimately heartbreaking	4	positive
86453	4476	extremely funny , ultimately heartbreaking	3	positive
86454	4476	funny , ultimately heartbreaking	3	positive
86455	4476	, ultimately heartbreaking	2	neutral
86456	4476	ultimately heartbreaking	2	neutral
86457	4476	look at life in contemporary China .	2	positive
86458	4476	look at life in contemporary China	2	positive
86459	4476	at life in contemporary China	2	positive
86460	4476	life in contemporary China	2	positive
86461	4476	in contemporary China	2	positive
86462	4476	contemporary China	2	positive
86463	4477	Finally , the French-produced `` Read My Lips '' is a movie that understands characters must come first .	3	positive
86464	4477	, the French-produced `` Read My Lips '' is a movie that understands characters must come first .	3	positive
86465	4477	the French-produced `` Read My Lips '' is a movie that understands characters must come first .	3	positive
86466	4477	the French-produced `` Read My Lips ''	2	neutral
86467	4477	the French-produced `` Read My Lips	2	neutral
86468	4477	the French-produced ``	2	neutral
86469	4477	the French-produced	2	neutral
86470	4477	French-produced	2	neutral
86471	4477	is a movie that understands characters must come first .	2	positive
86472	4477	is a movie that understands characters must come first	3	positive
86473	4477	a movie that understands characters must come first	3	positive
86474	4477	that understands characters must come first	2	positive
86475	4477	understands characters must come first	3	positive
86476	4477	characters must come first	2	positive
86477	4477	must come first	2	positive
86478	4477	come first	2	positive
86479	4478	The movie just has too much on its plate to really stay afloat for its just under ninety minute running time .	2	positive
86480	4478	just has too much on its plate to really stay afloat for its just under ninety minute running time .	1	positive
86481	4478	has too much on its plate to really stay afloat for its just under ninety minute running time .	1	positive
86482	4478	has too much on its plate to really stay afloat for its just under ninety minute running time	1	positive
86483	4478	has too much on its plate	2	positive
86484	4478	too much on its plate	1	positive
86485	4478	on its plate	2	neutral
86486	4478	its plate	2	neutral
86487	4478	plate	2	neutral
86488	4478	to really stay afloat for its just under ninety minute running time	1	positive
86489	4478	to really	2	positive
86490	4478	stay afloat for its just under ninety minute running time	1	neutral
86491	4478	for its just under ninety minute running time	2	neutral
86492	4478	its just under ninety minute running time	2	neutral
86493	4478	just under ninety minute running time	2	neutral
86494	4478	just under ninety minute	2	neutral
86495	4478	under ninety minute	2	neutral
86496	4478	ninety minute	2	neutral
86497	4479	Gaghan	2	neutral
86498	4479	thrown	2	neutral
86499	4479	at this nonsensical story	1	neutral
86500	4479	this nonsensical story	1	neutral
86501	4479	nonsensical story	1	neutral
86502	4480	While Glover , the irrepressible eccentric of River 's Edge , Dead Man and Back to the Future , is perfect casting for the role , he represents Bartleby 's main overall flaw .	2	positive
86503	4480	While Glover , the irrepressible eccentric of River 's Edge , Dead Man and Back to the Future , is perfect casting for the role	4	positive
86504	4480	Glover , the irrepressible eccentric of River 's Edge , Dead Man and Back to the Future , is perfect casting for the role	4	positive
86505	4480	Glover , the irrepressible eccentric of River 's Edge , Dead Man and Back to the Future ,	3	negative
86506	4480	Glover , the irrepressible eccentric of River 's Edge , Dead Man and Back to the Future	2	negative
86507	4480	Glover ,	2	neutral
86508	4480	Glover	2	neutral
86509	4480	the irrepressible eccentric of River 's Edge , Dead Man and Back to the Future	3	negative
86510	4480	the irrepressible eccentric	2	neutral
86511	4480	irrepressible eccentric	2	neutral
86512	4480	irrepressible	2	neutral
86513	4480	of River 's Edge , Dead Man and Back to the Future	2	negative
86514	4480	of River 's Edge , Dead Man	2	negative
86515	4480	River 's Edge , Dead Man	2	negative
86516	4480	River 's	2	neutral
86517	4480	Edge , Dead Man	2	negative
86518	4480	, Dead Man	2	negative
86519	4480	and Back to the Future	2	neutral
86520	4480	Back to the Future	2	neutral
86521	4480	to the Future	2	neutral
86522	4480	is perfect casting for the role	3	positive
86523	4480	is perfect	3	positive
86524	4480	casting for the role	3	neutral
86525	4480	for the role	2	neutral
86526	4480	, he represents Bartleby 's main overall flaw .	2	positive
86527	4480	he represents Bartleby 's main overall flaw .	2	positive
86528	4480	represents Bartleby 's main overall flaw .	1	positive
86529	4480	represents Bartleby 's main overall flaw	2	positive
86530	4480	Bartleby 's main overall flaw	2	positive
86531	4480	main overall flaw	2	positive
86532	4480	overall flaw	1	neutral
86533	4481	Long before it 's over , you 'll be thinking of 51 ways to leave this loser .	0	negative
86534	4481	Long before it 's over	2	negative
86535	4481	before it 's over	2	neutral
86536	4481	it 's over	2	neutral
86537	4481	's over	2	neutral
86538	4481	, you 'll be thinking of 51 ways to leave this loser .	1	neutral
86539	4481	you 'll be thinking of 51 ways to leave this loser .	0	neutral
86540	4481	'll be thinking of 51 ways to leave this loser .	0	neutral
86541	4481	'll be thinking of 51 ways to leave this loser	0	neutral
86542	4481	be thinking of 51 ways to leave this loser	0	neutral
86543	4481	thinking of 51 ways to leave this loser	1	neutral
86544	4481	thinking of 51 ways	2	neutral
86545	4481	of 51 ways	2	neutral
86546	4481	51 ways	2	neutral
86547	4481	to leave this loser	1	neutral
86548	4481	leave this loser	0	neutral
86549	4481	this loser	0	neutral
86550	4481	loser	1	neutral
86551	4482	According to the script , Grant and Bullock 's characters are made for each other .	3	negative
86552	4482	According to the script	2	neutral
86553	4482	According	2	neutral
86554	4482	to the script	2	neutral
86555	4482	, Grant and Bullock 's characters are made for each other .	3	negative
86556	4482	Grant and Bullock 's characters are made for each other .	2	negative
86557	4482	Grant and Bullock 's characters	2	neutral
86558	4482	Grant and Bullock 's	2	neutral
86559	4482	and Bullock 's	2	neutral
86560	4482	are made for each other .	3	negative
86561	4482	are made for each other	2	negative
86562	4482	made for each other	2	negative
86563	4482	for each other	3	negative
86564	4483	This low-rent -- and even lower-wit -- rip-off of the Farrelly brothers ' oeuvre gets way too mushy -- and in a relatively short amount of time .	1	negative
86565	4483	This low-rent -- and even lower-wit -- rip-off of the Farrelly brothers ' oeuvre	1	negative
86566	4483	This low-rent -- and even lower-wit -- rip-off	0	negative
86567	4483	low-rent -- and even lower-wit -- rip-off	0	negative
86568	4483	low-rent -- and even lower-wit --	1	neutral
86569	4483	low-rent -- and even lower-wit	1	neutral
86570	4483	low-rent -- and	2	neutral
86571	4483	low-rent --	1	neutral
86572	4483	low-rent	2	neutral
86573	4483	even lower-wit	1	neutral
86574	4483	lower-wit	1	neutral
86575	4483	of the Farrelly brothers ' oeuvre	2	neutral
86576	4483	the Farrelly brothers ' oeuvre	2	neutral
86577	4483	the Farrelly brothers '	2	neutral
86578	4483	Farrelly brothers '	2	neutral
86579	4483	brothers '	2	neutral
86580	4483	oeuvre	2	neutral
86581	4483	gets way too mushy -- and in a relatively short amount of time .	1	neutral
86582	4483	gets way too mushy -- and in a relatively short amount of time	2	neutral
86583	4483	way too mushy -- and in a relatively short amount of time	1	neutral
86584	4483	too mushy -- and in a relatively short amount of time	1	neutral
86585	4483	too mushy	1	neutral
86586	4483	-- and in a relatively short amount of time	2	neutral
86587	4483	in a relatively short amount of time	2	neutral
86588	4483	a relatively short amount of time	2	neutral
86589	4483	a relatively short amount	2	neutral
86590	4483	relatively short amount	2	neutral
86591	4483	relatively short	2	neutral
86592	4484	The real question this movie poses is not ` Who ? '	2	positive
86593	4484	real question this movie poses is not ` Who ? '	2	positive
86594	4484	real question this movie poses	2	positive
86595	4484	real question	2	positive
86596	4484	this movie poses	2	neutral
86597	4484	is not ` Who ? '	2	neutral
86598	4484	is not ` Who ?	3	neutral
86599	4484	is not `	2	neutral
86600	4484	Who ?	2	neutral
86601	4485	It does give a taste of the Burning Man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity .	3	positive
86602	4485	does give a taste of the Burning Man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity .	4	positive
86603	4485	does give a taste of the Burning Man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity	3	positive
86604	4485	give a taste of the Burning Man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity	3	positive
86605	4485	give a taste of the Burning Man ethos ,	2	neutral
86606	4485	give a taste of the Burning Man ethos	2	neutral
86607	4485	a taste of the Burning Man ethos	2	neutral
86608	4485	of the Burning Man ethos	2	neutral
86609	4485	the Burning Man ethos	2	neutral
86610	4485	Burning Man ethos	2	neutral
86611	4485	Burning	1	neutral
86612	4485	Man ethos	2	neutral
86613	4485	an appealing blend of counter-cultural idealism and hedonistic creativity	3	positive
86614	4485	an appealing blend	3	positive
86615	4485	appealing blend	3	positive
86616	4485	of counter-cultural idealism and hedonistic creativity	2	neutral
86617	4485	counter-cultural idealism and hedonistic creativity	3	neutral
86618	4485	counter-cultural idealism and	2	neutral
86619	4485	counter-cultural idealism	2	neutral
86620	4485	counter-cultural	3	neutral
86621	4485	hedonistic creativity	3	neutral
86622	4486	delightfully rendered	4	positive
86623	4487	-LRB- Seagal 's -RRB- strenuous attempt at a change in expression could very well clinch him this year 's Razzie .	1	positive
86624	4487	-LRB- Seagal 's -RRB- strenuous attempt at a change in expression	1	neutral
86625	4487	-LRB- Seagal 's -RRB- strenuous attempt	1	neutral
86626	4487	strenuous attempt	2	neutral
86627	4487	strenuous	1	neutral
86628	4487	at a change in expression	2	neutral
86629	4487	a change in expression	3	neutral
86630	4487	a change	2	neutral
86631	4487	in expression	2	neutral
86632	4487	could very well clinch him this year 's Razzie .	1	positive
86633	4487	could very well clinch him this year 's Razzie	1	positive
